id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300547106,The Pale Beyond,2023-02-24,,Adventure,"Five years ago, The Viscount and its crew set sail through The Pale Passage in search of absolute magnetic South. The ship and its crew were tragically lost to the ice, never to be seen again. Her sister ship, The Temperance shall follow in her path, hoping to find answers where The Viscount failed.

You didn't ask to lead this expedition, but here you are. Stuck in the ice, Captain missing, miles from civilisation. Someone has to take charge.

Manage your meagre resources, balance safety and morale, make the hard calls, and head in the only direction you can - through The Pale Beyond.",PC,77.0,9.0,Generally favorable,70.0,24,Mixed or average,77,Bellular Studios,Fellow Traveller
1300627109,Tails of Iron 2: Whiskers of Winter,2025-01-28,,Action RPG,"Just as the Rats of the South start to piece their lives together, following the great war between Rodent and Frog, an old and unspeakable evil stirs in the North; wings black as death; fangs sharp as steel; and a thirst for blood rivalled only by their insatiable hunger… for vengeance.

As Arlo, young heir to the Warden of the Wastes, journey through the vast, snow-ravaged lands of the North in an epic quest to overcome the Dark Wings once and for all. Hunt down giant beasts. Unite disparate clans. Upgrade your settlement. And discover a terrible secret of blood and crown…

The time for heroes is over. For the Kingdom needs a warrior; forged of the North and as cold as the snow that shrouds these lands. A rat… carved from iron.

And so, a new tail begins.

Explore a Vast, Wintry Kingdom
Fully narrated by RPG-legend, Doug Cockle, prepare to embark on an epic adventure across the northern realms of the Ratdom; an expansive, frost-bitten land on the brink of all-out war.

Hunt down Giant Beasts
Track down and defeat the legendary monsters of this realm, and be rewarded with rare resources with which to craft devastating equipment. But be warned, these colossal creatures won’t go down without a fight… and then some.

Master Brutal Combat
The lands of the North are a perilous place, so you’ll need to master the fast, challenging combat for any chance of survival. Evade attacks with a dodge roll, nail split-second parry bashes, and unleash an array of gruesome executions.","PC,PlayStation 5,Xbox Series X",77.0,18.0,Generally favorable,73.0,43,Mixed or average,"77,77,78",Odd Bug Studio,"United Label,CI Games"
1300589542,Synapse,2023-07-04,T,Light Gun,"Dual-wield brutal firepower and surging telekinesis in the ultimate mind-breaking VR shooter. Become a mind-breaking operative and invade the twisted subconscious of a notorious enemy of state. Wreak havoc on the enemy's mind by combining deadly weaponry and transformative telekinetic abilities. Duel-wield and combine your powers to overcome formidable defences and delve deeper into a hostile mindscape.

Evolve and master your own combat style by combining increasingly sophisticated skills and abilities. Risk everything on a desperate, final mission into the darkest corners of a corrupted mind.

Visceral, fast-paced and visually explosive, Synapse is a never-before-seen experience created exclusively for PlayStation VR2.",PlayStation 5,77.0,36.0,Generally favorable,89.0,60,Generally favorable,77,nDreams,nDreams
1300545590,The Fabulous Fear Machine,2023-10-04,,Strategy,"The Fabulous Fear Machine is a narrative-driven strategy game with a pulp horror style. As the Machine's new Master, you must sow fear and expand your influence by creating Legends, harvesting resources, manipulating events, and spying on your enemies.
",PC,77.0,11.0,Generally favorable,76.0,5,Generally favorable,77,Fictiorama Studios,AMC Games
1300550367,Master Detective Archives: RAIN CODE,2023-06-30,M,Action Adventure,"A city of rain is gripped by innumerable unsolved mysteries, under the complete control of a megacorporation. Master Detectives from around the world, each possessing unique powers, must rise to the challenge of uncovering the truth. With Shinigami by his side, Yuma joins the investigation as a trainee of the detective agency. Travel freely within the fully 3D environment of the city to gather evidence and testimonies. 

As the investigation progresses, a realm known as the Mystery Labyrinth will appear, creating a path toward the truth. Once inside however, the mysteries shrouding the case materialize as gimmicks and traps, lying in wait to consume Yuma. The rules of reality don't apply here: delve into the ever-changing Mystery Labyrinth and get to heart of the case.",Nintendo Switch,77.0,64.0,Generally favorable,80.0,150,Generally favorable,77,Too Kyo Games,Spike Chunsoft
1300518231,SpellForce 3: Fallen God,2020-11-03,,Real-Time Tactics," Command the Trolls and lead them on an epic journey across the wild continent of Urgath. As Chieftain of the Moonkin, a tribe driven from its home by tusk hunters and disease, their survival is in your hands. ",PC,77.0,7.0,Generally favorable,82.0,23,Generally favorable,77,Grimlore Games,THQ Nordic
1300565406,Kombinera,2022-04-07,E,Action Puzzle,"Control multiple colored balls simultaneously in this brain-bending puzzle platformer. It's up to you to combine every ball and complete each perilous level. Can you solve them all? Can you save King Kombine from the Kave of Kaos?

Core Features:
-Progress through 300 increasingly complex puzzles.
-Encounter new hazards and abilities.
-Replay levels to achieve best times.
-Grab collectibles to unlock new levels
-Vibrant neon visual style accompanied by ambient electronic audio tracks.
-In-depth, complex, heart-tugging emotional storyline.
-Accessible controls.","Nintendo Switch,Xbox Series X,PlayStation 5",77.0,8.0,Generally favorable,0.0,1,,"77,77,83",Graphite Lab,Atari
1300595650,Bo: Path of the Teal Lotus,2024-07-18,,Metroidvania," Flow gracefully through a colorful, hand-drawn 2.5D action platformer inspired by Japanese folklore. Engage in acrobatic aerial combat, unlock powerful mystical abilities, and explore an interconnected world of myth as you seek to unravel the mysteries of your origin. ","PC,PlayStation 5",77.0,17.0,Generally favorable,74.0,46,Mixed or average,"77,74",Squid Shock Studios,Humble Games
1300489509,XCOM 2 Collection,2020-05-29,T,Turn-Based Tactics,"Ignite a global resistance and reclaim Earth from alien occupation in XCOM 2 on Nintendo Switch. The XCOM® 2 Collection includes the award-winning strategy game XCOM 2, four DLC packs (Resistance Warrior Pack, Anarchy’s Children, Alien Hunters, Shen’s Last Gift) and the War of the Chosen expansion all in one package. Activate any of the additional content (DLCs and the Expansion) or just play the base game. 

XCOM® 2:

Aliens rule Earth, promising a brilliant future for mankind while secretly hiding a sinister agenda. As the leader of a guerrilla force facing impossible odds, you must ignite a global resistance to eliminate the alien threat and save the hum race from extinction. 

XCOM® 2: War of the Chosen:

This expansion adds extensive new content in the fight against ADVENT including new Hero classes, powerful new enemies, as well as new missions, environments and increased depth in strategic gameplay.

FOUR DLC PACKS: 

    Resistance Warrior Pack: Customize your squad of resistance fighters with a set of bonus outfits and head gear, as well as custom armor and face camo. 
    Anarchy’s Children: This rebellion-themed content pack introduces more than 100 new exotic customizations for the entire arsenal of armors available to your XCOM soldiers. These options are purely cosmetic and do not alter the stats of a soldier.
    Alien Hunters: Transform the soldiers of XCOM into an elite alien hunting squad with impressive new weapons and armor to face off against new alien Rulers that will pursue your squad across an entire campaign. Additional cosmetic upgrades to soldiers and the Avenger are included, as well as a new epic mission where Central Officer Bradford leads a squad with the guidance of an old friend.
    Shen’s Last Gift: Investigate ADVENT’s “Lost Towers” facility where Chief Engineer Lily Shen accompanies your squad in search of her late father’s secretive final project. Discover a unique new soldier class complete with powerful new combat abilities, strategy mechanics, and customization options.","Nintendo Switch,iOS (iPhone/iPad)",77.0,31.0,Generally favorable,69.0,57,Mixed or average,"77,88",Firaxis Games,"2K Games,Take-Two Interactive"
1300538311,Dodgeball Academia,2021-08-05,,Individual Sports,"In a world where dodgeball is life, you join Otto at the academy and train to become the ultimate dodgeball champion. Across eight episodes, you’ll forge friendships and create rivals, all in the name of developing the best dodgeball team. Level up Otto and develop a dynamic team across a vast and customizable party progression system. All the while, explore the vast Dodgeball Academia and uncover the long hidden truths that reside within the very walls you live, learn, and dominate in.","PC,PlayStation 4,Nintendo Switch",77.0,10.0,Generally favorable,82.0,59,Generally favorable,"77,81,81",Pocket Trap,Humble Games
1300542530,Gunvolt Chronicles: Luminous Avenger iX 2,2022-01-27,T,2D Platformer,Get ready to break into the new apeX of 2D action. Copen and Lola are back in Gunvolt Chronicles: Luminous Avenger iX 2! ,Nintendo Switch,77.0,10.0,Generally favorable,76.0,9,Generally favorable,77,Inti Creates,"Inti Creates,Justdan"
1300503692,Solasta: Crown of the Magister,2021-05-27,,Turn-Based Tactics,"Roll for initiative, take attacks of opportunity, manage player location and the verticality of the battle field in this Turn-Based Tactical RPG based on the SRD 5.1 Ruleset. In Solasta, you make the choices, dice decide your destiny.
",PC,77.0,33.0,Generally favorable,70.0,116,Mixed or average,77,Tactical Adventures,Tactical Adventures
1300501586,Lunark,2023-03-30,,2D Platformer,"A pulp adventure set in the midst of a rebellion against a totalitarian regime.

You play as Leo, a lonely young orphan with unique physical and physiological characteristics that arouse the curiosity - if not the hatred - of its fellow citizens. You'll help him fulfill his destiny in the midst of a rebellion against LUNARK, and meet a wide cast of colorful characters, stuck on either side of the escalating conflict.

LUNARK is a 2D cinematic platformer in the vein of the '90s classics. Run, jump, and shoot your way through gorgeous and mysterious locations!","PC,Nintendo Switch",77.0,9.0,Generally favorable,80.0,8,Generally favorable,"74,77",Canari Games,"WayForward,Limited Run Games"
1300489508,Super Crush K.O.,2020-01-16,E10+,2D Platformer,"Super Crush KO is a fast-paced brawler set in a vibrant, near-future city. Zip up your favorite neon jacket and combo your way through swarms of deadly robots to save your kidnapped kitten and, while you’re at it, save humanity from an AI apocalypse.","Nintendo Switch,PC",77.0,27.0,Generally favorable,78.0,13,Generally favorable,"77,69",Vertex Pop,"Vertex Pop,Super Rare Games"
1300589536,Forza Horizon 5: Rally Adventure,2023-03-29,E,Auto Racing Sim,"Your FORZA HORIZON 5 RALLY ADVENTURE is here! Drive purpose-built rally monsters and conquer the rugged Sierra Nueva. Join three rally teams and attack Horizon’s most thrilling routes ever in Horizon Rally and Horizon Races. Feel the intensity of massive dust trails and deformable sand roads in 10 new cars and experience the bursting flames of anti-lag. Explore dramatic craters, an abandoned quarry and an entirely smashable palm forest.",Xbox Series X,77.0,11.0,Generally favorable,66.0,51,Mixed or average,77,Playground Games,Xbox Game Studios
1300575901,Cryptmaster,2024-05-09,,RPG,"SAY ANYTHING in Cryptmaster - the bizarre dungeon-crawling adventure where words control everything.

Gather your crew of undead heroes, then fill in the blanks to uncover their lost abilities and defeat eerie enemies. Along the way, choose your words carefully to conquer strange quests, charm weird characters, and play a variety of unexpected mini-games - from fishing, to bard rap battles, and so much more.

Flex your imagination to conquer the crypt and unleash a whole new kind of ""spell casting!""",PC,77.0,12.0,Generally favorable,79.0,13,Generally favorable,77,Paul Hart,Akupara Games
1300494377,Fae Tactics,2020-07-31,,Turn-Based Tactics,"In Fae Tactics, follow a young magic user named Peony on her journey across a vibrant world full of mystery and danger. Summon allies, cast spells, and befriend a motley crew of characters as you dive into the growing conflicts between man and magical beings known as fae. ",PC,77.0,13.0,Generally favorable,77.0,22,Generally favorable,77,Endlessfluff Games,Humble Games
1300509639,Pacer,2020-10-22,E,Future Racing,"Unique Storm Mode for single player and multiplayer: Life or death in a contracting field of play - the first ever Battle Royale arcade racer .
Spectator Mode: Follow any pilot with Chase, Nose, Orbit or Environment cameras while displaying all race stats.
Highly customizable: Craft, weapons and cosmetics.
Replay Mode: For capturing and sharing amazing action clips and stills.
Online Ranked Mode: Find out how your piloting skills rate against the best in the world.
Online Tournament/Spectator Mode: For easy streaming and encouraging fun events at all levels.
Campaign: Unlock team skins, as well as more challenging tracks and speed classes.
Designers Republic partnership: Graphic designs that influenced a generation in games and music.
OST and SFX: Created by Tim Wright aka CoLD SToRAGE.
In-game VOIP, making in-game chat both easy and fun.
Hosted servers: To level the online playing field and minimize the possibility of cheating.","PlayStation 4,Xbox One,PC",77.0,14.0,Generally favorable,55.0,13,Mixed or average,"77,79,70",R8 Games,R8 Games
1300498870,Back 4 Blood,2021-10-12,M,FPS,"From the creators and development team behind the critically acclaimed, co-op phenomenon Left 4 Dead. Back 4 Blood is designed from the ground-up as an original, premium title and marries the best of what made the co-op zombie shooter so successful with new features and state-of-the-art technology.","PC,Xbox Series X,PlayStation 5",77.0,46.0,Generally favorable,52.0,515,Mixed or average,"77,74,77",Turtle Rock Studios,Warner Bros. Games
1300659750,Virtua Fighter 5 R.E.V.O.,2025-01-28,T,3D Fighting,"Virtua Fighter 5 R.E.V.O. takes the gameplay of Virtua Fighter 5 and raises it to new levels! Rollback Netcode support, gorgeous 4K visuals and additional content make it the best version of this legendary game ever.
",PC,77.0,17.0,Generally favorable,74.0,17,Mixed or average,77,Ryu ga Gotoku Studios,Sega
1300606575,Expeditions: A MudRunner Game,2024-03-05,E,Vehicle Sim,"Embark on ever-rewarding scientific expeditions as you adapt to nature's challenges and unravel the mysteries of uncharted lands. Venture into the vast wilderness of arid deserts and rugged forests to the steepest mountains, brimming with hidden treasures and forgotten ruins.

Lead research missions as you drive a variety of all-terrain vehicles through treacherous paths, using advanced technologies and high-tech tools to overcome obstacles. Build and manage your base and equip your vehicles with essential gadgets like drones or scanners to ensure your success in the wild. Hire a team of top-notch experts to improve your skills in the field, unlocking new possibilities for exploration.","Xbox Series X,PlayStation 5,PC",77.0,22.0,Generally favorable,55.0,71,Mixed or average,"80,79,77",Saber Interactive,"Focus Entertainment,Focus Home Interactive,Saber Interactive"
1300485958,Yakuza 3 Remastered,2020-02-11,M,Open-World Action,"As part of The Yakuza Remastered Collection, enjoy Yakuza 3 with restored content in 1080p and 60fps. In a quest to abandon their bloody past, Kazuma Kiryu and adoptive daughter Haruka Sawamura leave for Okinawa to run the Morning Glory Orphanage. But trouble shadows Kiryu and the Morning Glory Orphanage is soon entangled in a deadly power struggle.",PlayStation 4,77.0,10.0,Generally favorable,71.0,213,Mixed or average,77,Ryu ga Gotoku Studios,Sega
1300578240,Cavern of Dreams,2024-02-29,E,3D Platformer,"Embark on a magical quest as Fynn the dragon to rescue your unhatched siblings from the mysterious Cavern of Dreams in this N64-style 3D platformer. Gain new abilities, meet unique characters, solve puzzles, and beware of the mysterious villain.
","PC,Nintendo Switch",77.0,7.0,Generally favorable,80.0,8,Generally favorable,"73,77",Bynine Studio,Super Rare Games
1300537724,"Warhammer 40,000: Shootas, Blood & Teef",2022-10-20,,2D Platformer,"The Orks, a savage race commonly known as the 'Green Tide', sweep across the stars with unrivalled violence in frenzied crusades known as a Waaagh! They are savage, brutal and crude, outnumbering all other races that lay in their path of destruction.

Become the spearhead of an Ork invasion as you bash, smash and shoot your way through the hive city of Luteus Prime on a mission to retrieve your hair squig and claim vengeance on your warlord! And just maybe become the warboss of a WAAAGH! along the way? Survival of the strongest has never been so violently fun!

Never enough Dakka! Destroy your foes using a great arsenal of weapons and rain destruction down upon them. No one can stand in your way! Massive explosions and flying body parts ain't never been this fun!

WAAAGH! Feel the emotion and violence build up until it bursts out as a storm of bullets! Violence begets violence as the massive destruction you cause builds up into a full blown unstoppable WAAAGH! Because Orks are made for two things: fightingand winning! 

Orks together strong! Grab your friends and take on the forces of the Astra Militarum, the Genestealer Cults and the Space Marines together. Or you know, bash their head in instead and determine who is the fiercest Ork in the clan!","PC,Nintendo Switch",77.0,12.0,Generally favorable,70.0,8,Mixed or average,"77,67",Rogueside,Rogueside
1300482337,ITTA,2020-04-22,T,Top-Down Shoot-'Em-Up,"Test your limits in ITTA, a bullet-hell, boss-rush style adventure where you play as a young girl armed with her father’s revolver and guided by a strange ghostly cat. ITTA is a bullet-hell adventure set in a world filled with monstrous bosses. When Itta wakes up and finds herself surrounded by her dead family, her only guide is a strange spirit that takes the form of the family cat who gifts her a glowing revolver for protection. As Itta, players must seek out the powerful beings locked away beneath this seemingly peaceful world and go toe-to-toe against them in harrowing battles. From hulking ancient golems to toothy horrors, Itta’s journey will push both you and her past their limits. Luckily, you can change up your combat style by finding weapons with unique attack styles, and if the going gets too tough, toggle on invincibility or player damage multipliers at any time.",Nintendo Switch,77.0,14.0,Generally favorable,76.0,10,Generally favorable,77,Glass Revolver,"Armor Games,Super Rare Games"
1300512707,Before Your Eyes,2021-04-08,,First-Person Adventure,"Embark on an emotional first-person narrative adventure where you control the story—and affect its outcomes—with your real-life blinks. With this innovative technique you will fully immerse yourself in a world of memories, both joyous and heartbreaking, as your whole life flashes before your eyes.","PC,PlayStation 5",77.0,25.0,Generally favorable,85.0,162,Generally favorable,"77,79",GoodbyeWorld Games,"GoodbyeWorld Games,Skybound Games"
1300534314,Blue Reflection: Second Light,2021-11-09,T,JRPG,"Blue Reflection: Second Light follows the adventures of three students – Ao Hoshizaki, Kokoro Utsubo, and Yuki Kinjou – who find themselves transported to a mysterious floating academy, searching for clues to find their way back home, with only their names as memories. One day, a path leading to a new land appears, but when the three protagonists set off to unravel the mystery, they’re met by a series of deadly monsters. By battling the fiendish creatures, they unlock unknown powers that only seem to deepen the cryptic nature of their surroundings. Throughout the adventure, the three friends cooperate and struggle to make their everyday-life as rich and as fun as possible. While spending every day trapped in this unknown world, the characters’ true feelings and personalities will be revealed, and as their bonds grow deeper, they will acquire new strengths and abilities. ","PlayStation 4,Nintendo Switch,PC",77.0,21.0,Generally favorable,74.0,21,Mixed or average,"77,78,78",Gust,Koei Tecmo Games
1300455843,Deliver Us The Moon,2020-04-24,T,Action Adventure,"Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.","PC,Xbox One,PlayStation 4,Nintendo Switch,PlayStation 5",77.0,21.0,Generally favorable,66.0,146,Mixed or average,"68,76,77,73,71",KeokeN Interactive,"KeokeN Interactive,Wired Productions,H2 Interactive Co., Ltd."
1300484108,Genesis Noir,2021-03-26,,Point-and-Click,"A noir adventure spanning time and space. You play as No Man, a watch peddler caught in a love triangle with other cosmic beings, Miss Mass and Golden Boy. When your affair turns into a bitter confrontation, you will witness a gunshot fired by a jealous god—otherwise known as The Big Bang. Jump into the expanding universe and search for a way to prevent or destroy creation and save your love.
A NON-TRADITIONAL POINT AND CLICK ADVENTURE
With a focus on tactile puzzles and exploration, you’ll experiment with objects in small slivers of the universe to discover how they can be manipulated to progress your journey. Dial a rotary phone; destroy a civilization; plant a garden; improvise with a musician; create life—all in your search for a way to save Miss Mass.

JUMP INTO THE EXPANDING UNIVERSE
The Big Bang isn’t just the birth of creation as we know it, it's also a gun blast frozen in time, with the bullet speeding towards the love of your life. You’ll jump into pockets of time, explore moments throughout the lifespan of the universe, and search for a way to change the course of destiny.

WITNESS THE BIRTH AND HISTORY OF MANKIND
You’ll observe moments in the history of the universe, from the first microseconds of Life to trillions of years in the future. What will you learn about these new creations, in your search to destroy them?","PC,Xbox One,Nintendo Switch",77.0,19.0,Generally favorable,64.0,49,Mixed or average,"77,81,81",Feral Cat Den,Fellow Traveller
1300494297,The Pathless,2020-11-12,E10+,Open-World Action,"From the creators of ABZÛ, The Pathless is a mythic adventure game about an archer and an eagle in a vast forest. Become the Hunter, a master of archery who travels to a mystical island to dispel a curse of darkness that grips the world. Forge a connection with your eagle companion as you hunt corrupted spirits, but be careful not to become the hunted yourself. Explore misty forests full of secrets, solve puzzles in ancient ruins, and test your skill in epic battles. The bond with your eagle and the fate of the world hang in the balance. [Giant Squid]","PlayStation 4,PC,PlayStation 5,Nintendo Switch,Xbox Series X",77.0,50.0,Generally favorable,80.0,149,Generally favorable,"77,81,77,77,78",Giant Squid,"Annapurna Interactive,iam8bit"
1300523296,Let's Sing Queen,2020-10-02,T,Rhythm,"Sing alone or share the stage with your friends in compelling game modes while you follow in the footsteps of Queen, the biggest rock band ever, with the legendary lead singer Freddie Mercury. Let their music take you on a trip through different decades. Master “Bohemian Rhapsody”, challenge your friends to a “Bicycle Race” or rock out to hits like “We Will Rock You”, “Another One Bites The Dust”, “I Want To Break Free” and “We Are The Champions”.

- Strong playlist with 30 of Queen’s greatest hits and original music videos
- Sing solo or with up to eight players
- Six exciting game modes: 'Classic', 'Mixtape 2.0','feat.’, ‘Jukebox’, ‘World Contest’ and ‘Let’s Party’
- Climb the online leaderboard and battle it out against people around the world!
- No Microphone No Problem! Use your phone as microphone with the Let's Sing app!","Nintendo Switch,PlayStation 4,Xbox One",77.0,8.0,Generally favorable,0.0,3,,"70,77,81",Ravenscourt,"Deep Silver,Ravenscourt"
1300489229,Olija,2021-01-28,,2D Platformer,"Olija is a game about Faraday's quest, a man shipwrecked then trapped in the mysterious country of Terraphage. Armed with a legendary harpoon, he and other castaways try to leave this hostile country to return to their homelands.
","PC,Nintendo Switch,PlayStation 4,Xbox One",77.0,28.0,Generally favorable,68.0,22,Mixed or average,"77,78,78,79",Skeleton Crew Studio,Devolver Digital
1300487515,A Fold Apart,2020-04-16,E,Adventure,"Lightning Rod Games presents A Fold Apart: an award-winning puzzle game that explores the emotional rollercoaster of a long-distance relationship — in a world of folding paper.

Featuring:
- A relatable, true-to-life story of a long-distance relationship.
- Over fifty handcrafted paper folding puzzles.
- Beautiful 3D graphics with a tactile, “homemade” paper aesthetic.
- The ability to choose the couple that best represents you!

After career choices force them along separate paths, a Teacher and Architect vow to make their long-distance relationship work at any cost. Experience both sides of their story as the couple navigates the complexities of (mis)communication and the emotional ups and downs that separation brings. By flipping, folding, and unfolding the paper puzzles in their handcrafted worlds, you can help the couple overcome the emotional barriers of their relationship — but will love endure...? ","PC,Nintendo Switch,PlayStation 4",77.0,16.0,Generally favorable,58.0,8,Mixed or average,"77,70,74",Lightning Rod Games,Lightning Rod Games
1300572408,SpellForce: Conquest of Eo,2023-02-03,,Turn-Based Tactics,"On a journey to great magical might, explore and control the lands of Eo in this ever-changing turn-based strategy role-playing game. Field armies and heroes in tactical combat, finish hundreds of quests, and gather spells and artefacts to become the most powerful mage of all.  ",PC,77.0,16.0,Generally favorable,78.0,28,Generally favorable,77,Owned by Gravity,THQ Nordic
1300635185,The Smurfs: Dreams,2024-10-24,E,3D Platformer, The fate of the Smurf Village rests in your dreams: dive into a fantastic journey to save it in this fully immersive and magical 3D platformer! ,"Xbox Series X,PlayStation 5,PC,Nintendo Switch",77.0,17.0,Generally favorable,77.0,25,Generally favorable,"74,77,83,71",Ocellus Studio,Microids
1300537235,Virtua Fighter 5 Ultimate Showdown,2021-06-01,T,3D Fighting,"Challenge the greatest fighters in the world in the ultimate remaster of the classic 3D fighter, now featuring gorgeous HD graphics, new online features, and all the bone-crunching, martial arts combat of the renowned original. Master your fighting style to defeat all challengers in the Fifth World Fighting Tournament and become a Virtua Fighter legend!",PlayStation 4,77.0,32.0,Generally favorable,66.0,63,Mixed or average,77,Ryu ga Gotoku Studios,Sega
1300528615,Tchia,2023-03-21,T,Open-World Action,"A Tropical Open-World adventure. Climb, glide, swim, and sail your boat around a beautiful archipelago in this physics-driven sandbox. Use Tchia's special ability to take control of any animal or object you can find, and Jam on your fully playable Ukulele. A game inspired by New Caledonia.","PC,PlayStation 5,Nintendo Switch",77.0,36.0,Generally favorable,66.0,156,Mixed or average,"76,77,85",Awaceb,"Kepler Interactive,Maximum Games"
1300523397,Riders Republic,2021-10-28,T,Individual Sports,"Jump into the Riders Republic massive multiplayer playground! Meet and compete with other players, and ride hard with an exciting range of activities such as bike, ski, snowboard, wingsuit and rocket wingsuit. Live out the rider's fantasy as you roam free in a huge, vibrant open world, always buzzing with other players around you. Immerse yourself in iconic American national parks including Bryce Canyon, Yosemite Valley, Mammoth Mountain... all mashed up for you to shred!

Squad up with your friends and compete in a wide range of multiplayer modes: feel the rush of downhill races, dominate maps in team vs team competitions, or give it your best shot in epic mass PvP races with more than 50 other players. Go all out. Join the madness!","Xbox Series X,PlayStation 5,PC",77.0,51.0,Generally favorable,68.0,216,Mixed or average,"79,77,78",Ubisoft,Ubisoft
1300587204,Empire of the Ants,2024-11-04,E10+,Command RTS,"Take part in the exodus of a doomed and lost colony. Play as the Ant Savior, whose mission is to lead its ""people"" and rebuild a home, protect them, make them prosper and conquer new territories through different seasons.

Based on Bernard Werber's best-seller, Empire of the Ants will offer a strategic experience close to the iconic books series.

Experience immersive adventures and defend your lands through tactical and strategic battles in a microscopic world of epic proportions.

Exploration, strategy, combat skills, but most of all, the local wildlife alliance will be necessary in order to emerge victorious from the many challenges that await you.","Xbox Series X,PC,PlayStation 5",77.0,17.0,Generally favorable,84.0,67,Generally favorable,"80,72,77",Tower Five,"Microids,Rainy Frog"
1300010438,moon: Remix RPG Adventure,2020-08-27,E10+,RPG,"Moon is full of so many subtleties in the characters, their strange personalities, and idiosyncratic ways of communicating. We wanted to do even more testing than usual to make sure all of that came through clearly, felt special, and guided you properly through its world.
",Nintendo Switch,77.0,21.0,Generally favorable,80.0,25,Generally favorable,77,Onion Games,Onion Games
1300534242,Melatonin,2022-12-15,,Rhythm," Melatonin is a rhythm game about dreams and reality merging together. It uses animations and sound cues to keep you on beat without any intimidating overlays or interfaces. Harmonize through a variety of dreamy levels containing surprising challenges, hand-drawn art, and vibrant music. ","PC,Nintendo Switch",77.0,11.0,Generally favorable,86.0,19,Generally favorable,"77,87",Half Asleep,Half Asleep
1300578265,Just Dance 2023 Edition,2022-11-22,E,Dancing,"Welcome to a new era of dance with Just Dance® 2023 Edition! Now with online multiplayer, personalization, 3D immersive worlds, and new songs and modes year-round, you can experience a never-ending dance party all year long!

• Online Multiplayer: Play Just Dance with whoever you want, wherever they are, with this brand-new feature! Invite up to five players to dance with and find out who has the best moves.
• New User Interface: Spend more time dancing and less time searching thanks to a new, more modern, and intuitive user interface. Everything is one click away: playlists, game modes and songs!
• Personalized Experiences: Unlock custom-made sessions and songs tailored to your preferences and playing habits. Plus, Just Dance will keep track of your progress and scores, so you can show off your dancing skills!

Just Dance 2023 is your on-demand dancing platform!","Nintendo Switch,PlayStation 5,Xbox Series X",77.0,12.0,Generally favorable,68.0,34,Mixed or average,"77,70,80",Ubisoft,Ubisoft
1300536616,Samurai Shodown: Special Edition,2021-03-16,M,2D Fighting,"SAMURAI SHODOWN has enjoyed worldwide success as a blade-wielding fighting game series since its first release in 1993. 11 years have passed since the last series installment, and it is now time for SAMURAI SHODOWN to return in a brand-new game featuring high-end visuals and gameplay! Faithfully reproducing the game mechanics and atmosphere that contributed to the success of the series, SAMURAI SHODOWN includes a revolutionary feature that learns from players game actions and patterns in order to create CPU-controlled ""ghost"" characters. With a story set one year before the very first installment, a diverse cast of returning and new characters cross paths in order to fulfill their destinies!

* SAMURAI SHODOWN is faithful to the series' roots by delivering the same tense and exhilarating battles that it has always been known for. 

* Using the power of UNREAL® ENGINE 4 the series is able to achieve a level of detail and graphical quality like never before. 

* Using revolutionary Deep Learning AI, the game will learn from player tactics and create Ghost characters which players around the globe can share and fight against.",Xbox Series X,77.0,11.0,Generally favorable,70.0,6,Mixed or average,77,SNK Corporation,"SNK Corporation,Deep Silver"
1300594856,BORE BLASTERS,2024-03-08,,Action,"Blast through rocks with your machine gun drill. Collect rare gems, ores and ancient artefacts, upgrade your ship and unlock new abilities. Uncover the mysteries of the deep and the dangers that lurk below.
",PC,77.0,9.0,Generally favorable,78.0,5,Generally favorable,77,8BitSkull,8BitSkull
1300577734,Voice of Cards: The Beasts of Burden,2022-09-13,T,Card Battle,"This is the tale of a girl who swears revenge on monsters.
After losing her home, she joins hands with a mysterious boy and sets out into the unknown. But will it be the light of hope, or the darkness of despair that awaits them at journey's end...? The Voice of Cards series are RPGs, told entirely through the medium of cards.
In ""The Beasts of Burden"", you can trap the monsters you defeat in cards and use them as skills in battle.

Enjoy a truly unique gaming experience from the minds of YOKO TARO, Keiichi Okabe and Kimihiko Fujisaka.

*This game is not a direct sequel to Voice of Cards: The Isle Dragon Roars or Voice of Cards: The Forsaken Maiden and can be enjoyed as a standalone adventure.
*Product bundles that include this game are also available. Please take care to avoid making duplicate purchases.
*Please be aware that services which require an internet connection to use may be discontinued after a time has passed from the game’s release.","Nintendo Switch,PlayStation 4",77.0,18.0,Generally favorable,79.0,8,Generally favorable,"76,77",A-lim,Square Enix
1300577768,Tails: The Backbone Preludes,2023-02-02,,Adventure," Tails: The Backbone Preludes is a post-noir narrative adventure with branching choices. It is an intertwined series of vignettes about change, circumstance, and consequence. Guide four characters through formative moments in their lives in a dystopian Vancouver inhabited by anthropomorphic animals. ",PC,77.0,8.0,Generally favorable,50.0,6,Mixed or average,77,EggNut,Raw Fury
