id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300577747,Assassin's Creed Mirage,2023-10-05,M,Open-World Action,"In Assassin's Creed Mirage, you are Basim, a cunning street thief with nightmarish visions seeking answers and justice.

Join an ancient organisation and come to understand a new creed - one that will change Basim's fate in ways he never could have imagined.

Discover a narrative-driven action-adventure experience that follows the transformation of a defiant young man into a refined Master Assassin with a conflicted destiny. Meet an inspiring cast of characters who will shape Basim's destiny and may be more than what they seem...","PlayStation 5,Xbox Series X,PC",76.0,96.0,Generally favorable,70.0,2089,Mixed or average,"76,77,76",Ubisoft Bordeaux,Ubisoft
1300538367,Super Monkey Ball: Banana Mania,2021-10-05,E10+,Compilation,"Go Bananas with your favorite monkey gang in the ultimate Super Monkey Ball adventure. Roll through wondrous worlds with AiAi and friends as you race to stop monkey mad scientist Dr. Bad-Boon from blowing up Jungle Island! Join the all-star monkey team of AiAi, MeeMee, GonGon, Baby, YanYan and Doctor as you bounce, tilt, and roll your way across hundreds of delightfully crafted levels and mazes. It’s monkey business for the gang - play solo or with friends as you take down Dr. Bad-Boon and steal back your beloved bananas!
Features:

    The ultimate Super Monkey Ball Experience – More than 300 stages from Super Monkey Ball, Super Monkey Ball 2 and Super Monkey Ball Deluxe. 
    Go Bananas with 12 fun minigames including Monkey Racing, Monkey Soccer, Monkey Bowling, Monkey Baseball and much more! 
    Challenge your friends as you compete for top banana on the online leaderboards!
    Assemble your all-star monkey team of up to 4 friends and work together to save Jungle Island with 4-player local co-op. 
    Immerse yourself in the Super Monkey Ball world with creative comic book-style story telling in Story Mode.
    Want to be the coolest monkey on the block? Customize your character and Super Monkey Ball to make it your own!

","Nintendo Switch,PlayStation 5,Xbox Series X,PlayStation 4",76.0,32.0,Generally favorable,74.0,54,Mixed or average,"76,75,77,78",SEGA,SEGA
1300643487,EA Sports FC 25,2024-09-27,E,Soccer Sim,"EA SPORTS FC 25 gives you more ways to win for the club. Team up with friends in your favourite modes with the new 5v5 Rush, and manage your club to victory as FC IQ delivers more tactical control than ever before. ","PlayStation 5,PC,Xbox Series X",76.0,71.0,Generally favorable,27.0,688,Generally unfavorable,"76,72,73",EA Canada,Electronic Arts
1300540287,GRID Legends,2022-02-25,E10+,Auto Racing Sim,"GRID Legends is for the racing thrill-seekers, delivering thrilling wheel-to-wheel motorsport and edge of your seat action around the globe. Create your dream motorsport events, hop into live multiplayer races, be part of the drama in an immersive virtual production story, and embrace the sensation of spectacular action racing. Jostle for position. Drive legendary cars to their limits. Feel the rush of incredible speed. Push your Nemesis on the track. Defeat your friends again and again... and don't let them ever forget it!

Play together with up to 21 friends in the most social and connected GRID ever, including cross-platform play, and cause havoc on the track. Make racing memories with a stunning variety of cars, new city locations such as London and Moscow, exciting event types, and create on-track enemies. Use the Race Creator to design adrenaline-fueled races to tear up with your friends, with event types like Elimination, electrifying Boost races, and the return of Drift. Want to race hypercars against huge trucks? Go for it! Be part of the spectacle of motorsport with our dramatic virtual production story Driven to Glory, or dive into our largest ever Career, featuring hundreds of exhilarating events.","Xbox Series X,PC,PlayStation 5",76.0,36.0,Generally favorable,62.0,147,Mixed or average,"73,75,76",Codemasters,Electronic Arts
1300516492,PGA Tour 2K21,2020-08-21,E,Golf Sim,"ALL-NEW PGA TOUR CAREER MODE:Prove you’ve got what it takes to become FedExCup Champion. Take on PGA TOUR Pros during your very own career, earning rewards and gear along the way.
    PGA TOUR PROS AND NEW COURSES: Play against Justin Thomas and 11 top pros on stunning, real-life courses including TPC Sawgrass, East Lake Golf Club, and more.
    BUILD YOUR MYPLAYER & DREAM COURSE: Create and personalize your MyPLAYER with equipment and apparel from brands you love. Design your ultimate course with 1,000s of custom options.
    DOMINATE THE GREEN AT ANY SKILL LEVEL: Rookies can take advantage of real-time tutorials, tips and shot suggestions. Already a pro? Master your game with Pro Vision, Distance Control, Putt Preview, and other innovations.
    GET THE PARTY STARTED: Hit the links with friends by playing local and online matches, including Alt-Shot, Stroke Play, Skins and 4-Player Scramble.
    MAKE YOUR OWN RULES: Command your Clubhouse with Online Societies. Run full seasons and tournaments and earn bragging rights on the course. Create entry rules and requirements as well as handicap and event settings.
    THE MOST REALISTIC COURSES EVER: Real-world scanning brings the fairway, green, bunkers, trees, lakes and ponds to life! True-to-form PGA TOUR broadcast presentation features slick graphics, dynamic cut-scenes and a seamless replay system, all anchored by the play-by-play commentary of Luke Elvy and Rich Beem.","Xbox One,PlayStation 4,Nintendo Switch,PC",76.0,41.0,Generally favorable,63.0,82,Mixed or average,"78,76,72,74",HB Studios Multimedia,"2K Games,Take-Two Interactive"
1300534038,EA Sports PGA Tour,2023-04-04,E,Golf Sim,"Compete in PGA TOUR events like all three legs of the FedExCup Playoffs and THE PLAYERS Championship. Additional experiences include the LPGA, U.S. Amatuer Championship, and the Korn Ferry Tour. EA SPORTS PGA TOUR is the only place to play the MASTERS Tournament at Augusta National Golf Club. Discover the best golfing destinations around the world and play championship courses, from Pebble Beach to St Andrews.

EA SPORTS PGA TOUR is the first-ever video game to integrate ShotLink data, resulting in unrivaled gameplay authenticity.","PlayStation 5,Xbox Series X,PC",76.0,31.0,Generally favorable,62.0,83,Mixed or average,"76,74,72",EA Tiburon,Electronic Arts
1300534922,WWE 2K22,2022-03-08,T,Wrestling,"Get ripped out of the stands and hit with complete control of the WWE Universe. Hit with the biggest and most realistic-looking WWE Superstars and Legends: The Rock, Sasha Banks, Goldberg, Brock Lesnar & more. Relive pivotal moments in Rey Mysterio’s iconic career in 2K Showcase and 619 your way to superstardom. Booyaka! Call the shots as a WWE General Manager in MyGM - Take the reins of Raw, SmackDown, NXT or NXT UK and draft your ultimate roster then compete against rival GM’s to build the biggest brand in the WWE Universe.

Take on not one, but two MyRISE adventures, featuring unique male & female storylines that let you choose your journey like never before.

The Creation Suite is back & better than ever. Be yourself or someone else. Then step in the ring anytime, anywhere in the world.

In a franchise-first, the all-new MyFACTION lets you build a faction that rivals the nWo, with weekly events and regular updates! ","PlayStation 5,Xbox Series X,PC,PlayStation 4",76.0,61.0,Generally favorable,73.0,247,Mixed or average,"76,78,72,76",Visual Concepts,"2K Games,Take-Two Interactive"
1300619114,Tales of Kenzera: ZAU,2024-04-23,E10+,2D Platformer,"Wield the dance of the shaman. Reclaim your father’s spirit. Brave the beautiful and treacherous land of Kenzera with the God of Death in Tales of Kenzera™: ZAU, a metroidvania-style adventure crafted by Surgent Studios.","PlayStation 5,Xbox Series X,PC,Nintendo Switch",76.0,62.0,Generally favorable,45.0,298,Generally unfavorable,"76,76,76,71",Surgent Studios,Electronic Arts
1300566019,Lost Judgment: The Kaito Files,2022-03-28,M,Open-World Action,"Lost Judgment’s star investigator Takayuki Yagami’s brazen, catch-all sidekick and former Yakuza muscle Masaharu Kaito takes center stage in the DLC release of The Kaito Files. Taking place after the events of Lost Judgment, this story expansion has Kaito facing a bitter past he thought he’d left behind years ago. Yagami is out of town and Kaito is left to take on the remaining work at the Yagami Detective Agency. Everything changes when Kaito is offered a case with a lucrative reward: 20-million yen to find a CEO’s missing wife. Things take a twist when it’s revealed that the missing person in question is Kaito’s ex-lover, Mikiko. Left to put back together the pieces of his past and discover the fate of a woman presumed dead, Kaito won’t stop until he’s cracked the case for good.","PlayStation 5,Xbox Series X",76.0,13.0,Generally favorable,84.0,30,Generally favorable,"76,78",Ryu ga Gotoku Studios,SEGA
1300573600,FIFA 23,2022-09-27,E,Soccer Sim,"In FIFA 23, cross-play will be available at launch in FUT Division Rivals (except Co-Op), FUT Champions, FUT Ultimate Online Draft, FUT Online Friendlies (except Co-Op), FUT Play a Friend, Online Friendlies, Online Seasons (except Co-Op Seasons) and the Virtual Bundesliga competitive game mode that is available to players based in Germany. Cross-play is initially enabled for all players when launching FIFA 23 for the first time, provided the platform level settings allow for it, and it can be opted out of at any time (more on that later in this article).","PlayStation 5,PC,Xbox Series X",76.0,72.0,Generally favorable,38.0,723,Generally unfavorable,"76,77,79",EA Sports,Electronic Arts
1300539804,NBA 2K22,2021-09-10,E,Basketball Sim,"Enjoy competitive gameplay, online features, and a variety of game modes, including myCAREER, as you put together your dream team in this  basketball video game. A WORLD OF BASKETBALL. NBA 2K22 puts the entire basketball universe in your hands. PLAY NOW in real NBA and WNBA environments against authentic teams and players. Build your own dream team in MyTEAM with today’s stars and yesterday’s legends. Live out your own pro journey in MyCAREER and experience your personal rise to the NBA. Flex your management skills as a powerful Executive in MyGM and MyLEAGUE. Anyone, anywhere can hoop in NBA 2K22.","PlayStation 5,PlayStation 4,Nintendo Switch,Xbox Series X",76.0,42.0,Generally favorable,39.0,205,Generally unfavorable,"76,71,68,76",Visual Concepts,"2K Games,Take-Two Interactive"
1300547101,Far Cry 6 - Vaas: Insanity,2021-11-16,,Open-World Action,"In Vaas: Insanity, players become the Far Cry 3 villain portrayed by Michael Mando (Better Call Saul). Mando came back for the DLC, which offers an experience inspired by roguelites. Starting with nothing more than a pistol to defend themselves, players will need to find new weapons and unlock power-ups to become stronger and progress deeper into the depths of Vaas' psyche. Blending intense action and storytelling, Vaas: Insanity will provide a unique opportunity to better understand Vaas' past, personal demons, and motivations.",PC,76.0,11.0,Generally favorable,48.0,74,Generally unfavorable,76,Ubisoft Toronto,Ubisoft
1300621940,TopSpin 2K25,2024-04-26,E,Tennis,"The TopSpin franchise returns with TopSpin 2K25, featuring tennis legends Roger Federer, Serena Williams, and a cast of other playable pros, competitive single-player and multiplayer modes, all four historic Grand Slams®, and much more.","PlayStation 5,Xbox Series X,PC",76.0,53.0,Generally favorable,49.0,145,Generally unfavorable,"76,74,74",Hangar 13,"2K Games,Take-Two Interactive"
1300578384,Rise of the Ronin,2024-03-22,M,Open-World Action,"It's darkest before dawn. In Rise of the Ronin you will explore an evolving world as you fight to forge a new era for Japan.

You are a Ronin, a warrior free from all masters and bonds and as your destiny intertwines with story characters, take part in an immersive combat focused action experience.","PlayStation 5,PC",76.0,127.0,Generally favorable,79.0,1417,Generally favorable,"76,80",Team Ninja,"Sony Interactive Entertainment,Koei Tecmo Games"
1300520720,Shin Megami Tensei III: Nocturne HD Remaster,2021-05-21,M,JRPG,"Reawaken your inner demon in a modernized version of the acclaimed ATLUS classic, Shin Megami Tensei III Nocturne HD Remaster. What begins as a normal day in Tokyo turns out to be everything but, when the Conception – an ethereal apocalypse – is invoked. The remains of the world are swallowed by chaos, as a demonic revolution descends into a broken city. Caught between a battle of Gods and demons, the choices you make can bring life, rebirth, or death, and determine who triumphs. This genre-defining, infamously punishing RPG is back and now includes:
Remastered 3D models and backgrounds
Additional difficulty settings for players of all skill levels
Suspend save -- save your progress whenever you need!
Voiced audio -- choose between Japanese and English VO
","Nintendo Switch,PlayStation 4,PC",76.0,35.0,Generally favorable,77.0,91,Generally favorable,"75,76,79",Atlus,"SEGA,Atlus"
1300576979,PGA Tour 2K23,2022-10-11,E,Golf Sim,"Tiger Woods leads a roster of more than 14 male and female pros at launch, including Justin Thomas, Lexi Thompson, Tony Finau, Lydia Ko, Collin Morikawa, Will Zalatoris, Brooke Henderson and more. Players can step into the tee box as one of the pros in Exhibition, multiplayer and Divot Derby play, or go head-to-head with them in a battle to climb the leaderboard and claim the FedExCup in PGA TOUR MyCAREER mode. In addition to the pros, the broadcast-style presentation and commentary team of Rich Beem and Luke Elvy also return, with the addition of English golf pro and broadcaster Henni Koyack. PGA TOUR 2K23 includes 20 licensed courses at launch. New additions include the South Course of Wilmington Country Club, The Renaissance Club, St. George’s Golf and Country Club and more. The industry-leading Course Designer also returns, offering players the opportunity to build their dream courses and share them with a global online community. MyPLAYER personalization returns and players can equip their MyPLAYERS just like Tiger with Nike Golf, TaylorMade and Bridgestone Golf apparel and gear. Even more apparel options are available from licensed brands, including Callaway Golf, FootJoy, Malbon Golf, Nike Golf, PUMA, Titleist, TravisMathew and more***. Clubs and balls from brands including Bridgestone Golf, Callaway Golf, COBRA, Mizuno, Odyssey Golf, Scotty Cameron, TaylorMade, Titleist and Wilson are available to deck out players’ golf bags and keep them swinging with swag. In addition to the returning analog stick swing, a three-click swing option is also available for an added level of customization so players can play the way they like. [PGA Tour]","PlayStation 5,Xbox Series X,PC",76.0,32.0,Generally favorable,46.0,39,Generally unfavorable,"76,78,78",Take-Two Interactive,"2K Games,Take-Two Interactive"
1300587767,The Crew Motorfest,2023-09-14,T,Auto Racing,"Join a one-of-a-kind festival and enjoy the best experiences car culture has to offer in a beautiful Hawaiian open world.

The Crew Motorfest builds on the legacy of The Crew franchise to make it the best open world action-driving experience in the series.

Get ready to race through the city streets of Honolulu, go down the ashy volcano slopes, adventure deep in the lush rainforest, drift along the curvy mountain roads, or just chill down on the sunny beach.","PC,Xbox Series X,PlayStation 5",76.0,54.0,Generally favorable,71.0,537,Mixed or average,"76,75,76",Ubisoft Ivory Tower,Ubisoft
1300501753,Watch Dogs: Legion,2020-10-29,M,Open-World Action,"In the near future, London is facing its downfall: the people are being oppressed by an all-seeing surveillance state, a corrupt private military corporation controls the streets, and a powerful crime syndicate is preying on the vulnerable. The fate of London lies with you, and your ability to recruit a resistance and fight back.

Watch Dogs: Legion delivers a never-before-seen gameplay innovation that allows you to recruit and play as anyone you see in the iconic city of London. Every single character in the open world is playable, and everyone has a backstory, personality, and skillset that will help you personalize your own unique team. Bring your characters online and join forces with friends to take back London in four-player co-op missions, end-game challenges, and daily events. Welcome to the Resistance.","PlayStation 4,Xbox One,PC,PlayStation 5,Xbox Series X",76.0,50.0,Generally favorable,59.0,819,Mixed or average,"70,76,72,66,74",Ubisoft,Ubisoft
1300530283,The Sims 4: Paranormal Stuff Pack,2021-01-26,T,Virtual Life,"Welcome to your Sim’s new home! Sure, the listing said “haunted,” but everyone knows that’s just a myth. Why should you believe it? At night, though… well. The lights flicker overhead, casting shadows at your Sim’s feet. In another room, a door slams shut, even though no one else is home. And what was that sound? Where’s it coming from? This is getting weird. Okay, so it turns out there are some rumors that turn out to be true. These spooky specters moved in first, and they don’t let anyone forget it.  Mysterious runes and clay hands appear randomly while crawling vines sprout in the yard. The sacred candle your Sim lit for safety blows out with barely a wisp of smoke. And no one knows where that horrifying doll came from. As the house gets weirder and weirder, goosebumps rise and scared Sims scatter in a panic-induced terror. Luckily, your Sim doesn’t have to deal with this alone! There’s one helpful friend who’s happy to help: Claude René Duplantier Guidry (the Ghost). This somewhat flirty apparition offers the secrets to serenity. Under his tutelage, learn how to appease the specters ruining a good night’s sleep. Some specters are playful, other mischievous, and a few are downright ornery. If they leave accursed objects behind, try to tidy up and remove them. Offer gifts or attempt communicating with the specters to try and please them. If they’re satisfied, Sims might get a present in return as the specter fades away. Otherwise, it’s time to turn to the séance table. [Electronic Arts]",PC,76.0,9.0,Generally favorable,0.0,3,,76,Maxis,Electronic Arts
1300600202,EA Sports FC 24,2023-09-29,E,Soccer Sim,"EA SPORTS FC™ 24 is a new era for The World’s Game: 19,000+ fully licensed players, 700+ teams, and 30+ leagues playing together in the most authentic football experience ever created.

Feel closer to the game with three cutting-edge technologies powering unparalleled realism in every match: HyperMotionV**, PlayStyles optimised by Opta, and a revolutionised Frostbite™ Engine.
HyperMotionV captures the game as it’s truly played, using volumetric data from 180+ pro men’s and women’s matches to ensure movement in-game accurately reflects real-world action on the pitch.
PlayStyles dimensionalise athletes, interpreting data from Opta and other sources into signature abilities which heighten the realism and individuality of each player.
The revolutionised Frostbite™ Engine delivers The World’s Game in lifelike detail, bringing a new level of immersion to each match.

Develop club legends and improve your players with the brand new Ultimate Team™ Evolutions, and welcome women’s footballers to the pitch alongside men as you craft your dream XI.
Write your own story in Manager and Player Career, and join friends on the pitch with cross-play*** in Clubs and VOLTA FOOTBALL™.","PC,Xbox Series X,PlayStation 5,Nintendo Switch",75.0,76.0,Generally favorable,26.0,1807,Generally unfavorable,"79,78,75,67",EA Canada,Electronic Arts
1300577572,Horizon Chase 2,2024-05-30,,Auto Racing,"Horizon Chase 2 is a classic fast-paced and accessible arcade racing game with a unique art style, thrilling soundtrack, and online multiplayer for all game modes.

Born under the arcade sign, this game will fulfill your senses through immersive and high-speed gameplay. This is the golden era of arcade racing brought back over a modern and completely evolved experience.

Forget complex setups: you are a few steps from overtakes, forks, and nitrous. Dodge your rivals without a wink. Easy to pick up and play, but hard to master, this game demands sharp racing skills and quick reflexes to beat your opponents and cross the finish line.","Xbox Series X,PlayStation 5,Nintendo Switch,PC",75.0,14.0,Generally favorable,78.0,22,Generally favorable,"81,75,73,83",Aquiris Game Studio,"Aquiris Game Studio,Epic Games"
1300528623,Endless Dungeon,2023-10-19,T,Real-Time Tactics,"Well, your ship is dead as a doornail and you're stuck on some spatial station that went to the dogs back before they knew how to bark. There's some folks been marooned here for decades, full of tall tales about what is and isn't; stories about how you might get out - or how you might be stuck here pretty much forever... 

It's all on you to figure out what's happenin', team up with some other castaways, and survive a brand spanking new story in the Endless universe.","PC,PlayStation 5",75.0,32.0,Generally favorable,75.0,29,Generally favorable,"75,73",Amplitude Studios,"SEGA,SEGA Europe"
1300506129,Homeworld 3,2024-05-13,E10+,Real-Time Strategy,"Tactical, beautiful, and wholly unique, the GOTY-winning sci-fi RTS returns with Homeworld 3. Assume control and battle through fleet combat in dazzling, fully 3D space while the award-winning story unfolds on a galactic scale. ",PC,75.0,41.0,Generally favorable,31.0,82,Generally unfavorable,75,Blackbird Interactive,"Gearbox Publishing,Gearbox Software,Embracer Group"
1300597494,Star Wars Outlaws,2024-08-27,T,Open-World Action,"Experience the first-ever open world Star Wars game, set between the events of The Empire Strikes Back and Return of the Jedi. Explore distinct planets across the galaxy, both iconic and new. Risk it all as Kay Vess, a scoundrel seeking freedom and the means to start a new life, along with her companion Nix. Fight, steal, and outwit your way through the galaxy's crime syndicates as you join the galaxy's most wanted.","Xbox Series X,PlayStation 5,PC",75.0,89.0,Generally favorable,54.0,2893,Mixed or average,"75,75,77",Massive Entertainment,Ubisoft
1300628811,Nobody Wants to Die,2024-07-17,,First-Person Adventure,"Lose yourself in the world of New York, 2329, where immortality comes at a price that someone has to pay. 

Following a near-death experience, Detective James Karra takes an off-the-books case from his chief with only the help of a young police liaison, Sara Kai, to assist him. Time reveals all as they risk everything in pursuit of a killer, uncovering the dark secrets of the city's elite.

See through the eyes of Mortality Department Detective James Karra on his hunt for a serial killer who targets the city's elite citizens. Investigate crime scenes using his time manipulation augmentation and advanced technology to reconstruct events leading up to each murder and uncover clues that lead to the horrifying truth behind the murders.

Lose yourself in a dystopian future through this meaningful and original interactive detective story, that explores the dangers of transhumanism and immortality.","PlayStation 5,PC,Xbox Series X",75.0,22.0,Generally favorable,70.0,57,Mixed or average,"78,75,77",Critical Hit Games,"PLAION,Embracer Group"
1300512157,Patapon 2 Remastered,2020-01-30,E,Action,"The story of the Patapon tribe marches forth as they hunt for the fabled Earthend. Shipwrecked in a new and strange continent the Patapon are depending on you, their god, to lead them safely through this perilous new land. As you guide the tribe through this new world with your mystical drum, they will come face to face with a new tribe, encounter a mysterious and mighty Hero Patapon and uncover the ruins of Patapolis, a mystical place long spoken of by the Patapon. All-new modes to Patapon 2 include thrilling multiplayer stages, a huge array of missions and deep tutorials that will have you drumming to the beat of the Patapon in no time. Head to patapon-game.com for the captivating mini-game, The Art Of War, where the goal is to collect as many Patapon characters as you can and then immortalise your battle with the Patapon Wallpaper creator. Lead your loyal followers through 60 rhythmic stages. Keep the beat going with tons of hidden items and mini-games to reveal. Drum along with friends and tackle multiplayer missions.",PlayStation 4,75.0,40.0,Generally favorable,71.0,79,Mixed or average,75,SCE Japan Studio,"Sony Interactive Entertainment,SCE/WWS"
1300533976,Total War: Rome Remastered,2021-04-29,T,Real-Time Strategy,"Total War: ROME REMASTERED lets you relive the legacy that defined the award-winning strategy game series. Remastered to 4K with multiple improvements to visuals as well as refinements to gameplay, it’s time to revisit a true classic. Not everyone gets a second chance to conquer the Roman Empire.",PC,75.0,26.0,Generally favorable,58.0,56,Mixed or average,75,Feral Interactive,SEGA
1300524792,Need for Speed: Hot Pursuit Remastered,2020-11-06,E10+,Auto Racing,"Feel the thrill of the chase and the rush of escape in Need for Speed™ Hot Pursuit Remastered on Nintendo Switch™. Unleash a savage sense of speed both as an outlaw and a cop in the world's hottest high-performance cars. Outsmart the heat or take down lawbreakers with the tactical weaponry at your disposal in a heart-pumping, socially competitive racing experience. Updated with enhanced visuals, cross-platform multiplayer – including the asynchronous competition powered by Autolog – plus all additional DLC content, this is the ultimate edition of Criterion Games’ critically acclaimed Need for Speed debut. It’s time to reignite the pursuit.

CROSS-PLATFORM MULTIPLAYER AND AUTOLOG – Bolt down the winding Seacrest County roads headfirst in racing that is socially competitive at its core. The groundbreaking Autolog connects you and your friends in head-to-head pursuits and races and instinctively delivers challenges based on your friends’ activities. This highly dynamic system is fueled by friendly competition and is now supported with cross-platform sync and new multiplayer gameplay so that you can race each other no matter what platform you are on.

ALL DLC INCLUDED, PLUS MORE UPDATES – Get all the additional DLC content delivered at launch including an extra six hours of gameplay and more than 30 challenges. Brand new achievements, wraps, car colors, reduced hard stops, an updated photo mode and gallery, and multiple quality of life updates create an even more well-rounded gameplay experience this time around.

EXOTIC CARS WITH WEAPONS – Drive the world’s most desirable supercars on both sides of the law. Bust suspects in supercharged cop interceptors enhanced with tactical weaponry, or level the playing field with counterattacks and defensive maneuvers as an elite racer. Strategize to gain an edge over the competition, no matter what side you’re on!

CHASE AND ESCAPE – A deep and fully-defined single-player career delivers the action of both cops and racers, with a seamlessly linked multiplayer experience across all race modes. Take on friends or play through the career solo to earn Bounty and unlock new cars, weapons, and equipment.

ENHANCED VISUALS – Need for Speed: Hot Pursuit Remastered delivers a timeless racing experience updated for today’s generation of hardware with enhanced visuals.","PC,Xbox One,PlayStation 4,Nintendo Switch",75.0,36.0,Generally favorable,60.0,215,Mixed or average,"74,77,75,74",Criterion Games,Electronic Arts
1300506863,A Total War Saga: TROY,2020-08-13,T,Real-Time Strategy,"A Total War Saga: TROY is the first in the award-winning strategy series to focus on the Bronze-Age Mediterranean and the legendary twenty-year conflict between the kingdoms of Troy and Mycenaean Greece, known as the Trojan War. ",PC,75.0,50.0,Generally favorable,60.0,297,Mixed or average,75,Creative Assembly,SEGA
1300573329,The Sims 4: High School Years,2022-07-28,T,Virtual Life,"Class is in session! Be a good (or bad) student, join after-school activities, explore aesthetics, start trends, find your identity, and make the most of being a teenager with The Sims™ 4 High School Years Expansion Pack.",PC,74.0,8.0,Mixed or average,34.0,7,Generally unfavorable,74,Maxis,Electronic Arts
1300595843,Total War: PHARAOH,2023-10-11,T,Turn-Based Strategy,Total War: PHARAOH is the newest entry in the award-winning grand strategy series from the developers at Creative Assembly. Experience Ancient Egypt during the vibrant and tumultuous era of the Bronze Age Collapse and master dynamic real-time battles and turn-based empire management to rise above your adversaries and become Egypt's last great Pharaoh.,PC,74.0,47.0,Mixed or average,59.0,54,Mixed or average,74,Creative Assembly,"SEGA,SEGA Europe"
1300513608,Trackmania,2020-07-01,E,Auto Racing,"    Free for players to race solo or multiplayer on quarterly renewed official campaigns, including 25 tracks, allowing players to earn medals and record scores in the regional rankings. Players will be able to enjoy other player’s creations on the Arcade Channel, try various editors (tracks, replays and skins) and map review servers. The weekly Nations League is also available for casual competitions. 

    Standard Access: In addition to the free content, Standard Access expands the content available with player creations, including the “Track of the Day” selection, and full access to replay, track editors and map review servers. Additionally, players can participate in daily competitions and keep every “Track of the Day” and “Official” campaign track. One year of standard access is available for $9.99.

    Club Access: Including the above, Club Access allows players to join their favorite clubs to access exclusive content and activities such as skin customization, special campaigns, online rooms, training tracks and competitions. They can also create their own club to share their creations and organize events. Players can participate in the Open Grand League, organized by Ubisoft Nadeo, and try to qualify for the Trackmania Grand League. One year of the Club Access is available for $29.99 or three years for $59.99.
",PC,74.0,27.0,Mixed or average,48.0,208,Generally unfavorable,74,Ubisoft Nadeo,Ubisoft
1300597501,Persona 5 Tactica,2023-11-17,T,Turn-Based Tactics,"After a strange incident, the Phantom Thieves wander into a bizarre realm where its citizens are living under tyrannical oppression. Surrounded by a military group named Legionnaires, they find themselves in grave danger until a mysterious revolutionary named Erina rescues them and offers an enticing deal in exchange for their help. What truth lies behind Erina and the deal she offers to the Phantom Thieves? Overthrow your enemies with powerful Personas, an assortment of weapons, and wipe them out with style in this fresh new tactical RPG from the award-winning Persona 5 game.","PC,Xbox Series X,Nintendo Switch,PlayStation 5",74.0,34.0,Mixed or average,71.0,165,Mixed or average,"77,76,79,74",P-Studio,"SEGA,Atlus"
1300564749,Soul Hackers 2,2022-08-24,M,JRPG,"Explore a supernatural RPG with stylish summoners and dark dangers lurking under the neon lights of a cyberpunk Japan. It is up to Ringo, an agent of Aion, to save the world from apocalypse. ","PlayStation 5,Xbox Series X,PlayStation 4,PC",74.0,54.0,Mixed or average,69.0,155,Mixed or average,"74,77,71,70",Atlus,"SEGA,Atlus"
1300537418,Sonic Colors: Ultimate,2021-09-07,E,3D Platformer,The evil Dr. Eggman has built an interstellar amusement park – but he’s powering it with a captured alien race called “Wisps.” Use Sonic’s speed to free the Wisps and gain their amazing powers as you explore six colorful unique worlds.,"Xbox One,PlayStation 4,Nintendo Switch",74.0,54.0,Mixed or average,64.0,385,Mixed or average,"74,74,67",Blind Squirrel Entertainment,SEGA
1300016354,G-LOC Air Battle,2020-04-30,E10+,Aircraft Combat Sim,"The enemy has started its attack. They've mobilized their air force and land forces for a major assault. You're stationed on an aircraft carrier on the front line, and it's up to you to show them what an ace pilot can really do! Fly into the madness in your experimental G-LOC superfighter, and put an end to the Future World Army.",Nintendo Switch,74.0,7.0,Mixed or average,74.0,5,Mixed or average,74,M2,SEGA
1300502032,Tom Clancy's Rainbow Six Extraction,2022-01-20,M,Tactical FPS,"Assemble your elite team of Rainbow Six Operators to launch incursions in the unpredictable containment zones and face off against an evolving Alien threat. Band together and put everything on the line as you take on this unknown enemy. Pick from 18 Rainbow Six operators. Assemble a squad in Co-op of up to three Operators, or go solo. Each operator has a specific set of weapons and abilities to learn improve and master, and improve through a new progression-system. Explore 12 uniquely designed maps featuring procedurally generated challenges will test your team every time. Knowledge, cooperation and a tactical approach are your best weapons to survive. Fail against the enemies and your Operators will go Missing in Action (MIA). Be prepared to fight a lethal, unpredictable and constantly evolving Alien Threat. You will have to count on your teammates to face each of the 10 parasitic archetypes. Their abilities, combined with the alien ecosystem, will stand in your way.","PC,PlayStation 5,Xbox Series X",73.0,47.0,Mixed or average,52.0,207,Mixed or average,"69,73,71",Ubisoft Montreal,Ubisoft
1300516544,Chorus,2021-12-03,T,Space Combat Sim,"Take control of Nara, once the Circle’s deadliest warrior, now their most wanted fugitive, on a quest to destroy the dark cult that created her. Unlock devastating weapons and mind-bending abilities in a true evolution of the space-combat shooter. Along with Forsaken, her sentient starfighter, explore ancient temples, engage in exhilarating zero-g combat, and venture beyond our waking reality. Lead Nara and Forsaken, her sentient ship, as their quest for redemption takes them across the galaxy and beyond the boundaries of reality. Enter a dark new universe, teeming with mystery and rife with conflict. Explore epic locations such as sprawling space stations and strange planes of existence beyond our own. Attain powerful weapons and combat upgrades. Master your ship’s unique drift mechanic and deadly mind-bending abilities, including extra-sensory perception, teleportation, and telekinesis. Chain your powers together to become the ultimate living weapon.","Xbox Series X,PC,PlayStation 5",73.0,36.0,Mixed or average,69.0,106,Mixed or average,"78,76,73",Deep Silver Fishlabs,"Deep Silver,Koch Media,Embracer Group,Embracer Group"
